text,score,sentiment 
poor baby sickemo_neg nt concept swallowing snot choke emo_neg,-2.7825484281385213,-2
feeling emo_neg,-1.1663193026836345,-1
guy add kik taknottem477 kik kikgirl skype booty nude mpoints oralsex emo_neg,-3.1295039932045148,-2
aw man get better soon emo_neg,-2.2919493527301307,-2
maybe im listen like emo_neg stay old btob song,-2.831599851263108,-2
god please help emo_neg,-1.7865908599483618,-1
really miss emo_neg,-1.5537065245128134,-1
keep saying busy mine emo_neg,-2.063691679918769,-2
going moment emo_neg percentage ohh please,-2.2332493631974994,-2
nobody go emo_neg,-1.4922594824618631,-1
snapchat shoshannavassil snapchat hornykik selfie gay porn quote camsex emo_neg,-2.831336763222561,-2
wish going taylor swift emo_neg,-2.0141428791716534,-2
flat love make puke emo_neg,-1.9937820675500664,-1
heck emo_neg nt follow,-1.7303039858984146,-1
a9 would ice cream without ice emo_neg wsalelove,-2.400709938189072,-2
many people asking back la emo_neg,-2.268427007806181,-2
look painful emo_neg,-1.5021072801715756,-1
snapchat guy sexyjane19 snapchat kik horny bestoftheday photo goodmusic sexual emo_neg,-2.974239913565841,-2
delph minute debut emo_neg,-1.7986963865546226,-1
lart emo_neg,-1.1124152732025274,-1
might sew know someone took orange chair emo_neg,-2.648704572796133,-2
already left emo_neg,-1.5235939559728242,-1
nt meet emo_neg skyfall premiere age ago though yummy like cake,-3.1044839179952617,-2
woke pee sun coming ca nt go back sleep emo_neg,-2.9535079040766603,-2
sorry emo_neg,-1.1953888036761244,-1
manteca emo_neg visiting dad,-1.7955931426925438,-1
asked probably stab emo_neg found speed massage chair shiatsu setting heat le risk,-3.4905474617098475,-2
emo_neg edward hopper,-1.4939797476624552,-1
eyyah emo_neg man utd born best,-2.269464240614094,-2
booked trip crisis emo_neg,-1.8003456310362846,-1
missed goal emo_neg real,-1.8028107073719344,-1
really sad live photo set cart shop logged emo_neg,-2.8147481323612937,-2
aa emo_neg need decide waifu like tomorrow,-2.4272666172574686,-2
happen babe emo_neg,-1.5121445336138275,-1
playing give heart break memory breakup episode emo_neg love song tho,-3.1686360948258336,-2
emo_neg cold never bothered anyway,-2.0451887085099623,-2
also dream joe want hug tell cute emo_neg,-2.665596392493989,-2
emo_neg like major fan bias syndrome get shy around bias emo_neg,-2.6275226981947997,-2
stream pixelated emo_neg,-1.4911018560838585,-1
actually decide come see ive tried give like time emo_neg,-3.0001300948982217,-2
weh thought sa may bank emo_neg,-2.278890444015296,-2
wanted get nt uber ice cream area emo_neg,-2.5969144753012587,-2
maymay ever make plan advance huhu emo_neg need like week allowance na magpaalam,-3.4057452899525766,-2
amp tf ca nt find subtitle oitnb need understand chang backstory emo_neg,-3.2242990434919934,-2
jeremy kyle close home morning emo_neg,-2.2611059088122896,-2
going home emo_neg,-1.536871468863838,-1
miss emo_neg,-1.2147672105922358,-1
u emo_neg,-1.0,-1
miss boy together mean emo_neg,-2.027613425642324,-2
bus late time get food work emo_neg,-2.4573393413141487,-2
gim emo_neg enjoy meal,-1.7986246073993135,-1
realised month clean wow think neato emo_neg,-2.470629930104761,-2
wru scissors emo_neg,-1.4939797476624552,-1
dear plz nt post creation public without permission amtired telling every1 emo_neg,-3.2857057802765013,-2
nt app emo_neg,-1.4504900598572052,-1
imysm emo_neg,-1.1124152732025274,-1
bank bank tut emo_neg,-1.4227016173392684,-1
think messed ankle emo_neg,-1.7786072796156982,-1
trop tard emo_neg,-1.4939797476624552,-1
managed month account amp emo_neg tax credit deadline st get child tax credit cut oct,-3.208558707129669,-2
gave away last night didnt hear anybody emo_neg,-2.6867913576764413,-2
hear many frog morning emo_neg,-2.053445319569315,-2
im cry right baby emo_neg,-2.0786245043740026,-2
online please emo_neg,-1.4873659642331667,-1
nothing shepherd bush either emo_neg want ice cream,-2.6466738564152568,-2
friend whatsoever lol emo_neg oh well,-2.2689419573571135,-2
premiun feature making emo_neg notcool,-2.050377893142424,-2
almost done sa lahat ng araw bakit naging saturday pa final ko emo_neg,-3.482278953123313,-2
gyu r u cute emo_neg hurt ok,-2.0562826632197866,-2
emo_neg lmfaoo,-1.117606391946805,-1
awake since like three emo_neg,-2.0347185159747196,-2
well say deleted twitter app week ago literally downloaded sorry emo_neg,-3.1524592007432997,-2
acc ca nt look emo_neg,-1.99723637263662,-1
still nt emo_neg,-1.5448933604444517,-1
come online babe emo_neg,-1.812004631064117,-1
aw hoping emo_neg,-1.5145690496101365,-1
wish friend played league emo_neg,-2.027258567760347,-2
literally feel like eating good fruit emo_neg,-2.4443913207630534,-2
ca nt afford please give first full mashup pack please emo_neg,-2.95372981084446,-2
gon na watch eu lcs hour emo_neg help need sleep,-2.9712846125863583,-2
hope find new home emo_neg,-2.083979924105987,-2
real talk account match emo_neg,-2.064493221754189,-2
typo ye emo_neg,-1.4953476863508202,-1
dont come italy emo_neg,-1.7731203298993399,-1
yass emo_pos,-1.3901406468712691,-1
rly wan na spend christmas relative yr emo_neg,-2.637070662308661,-2
really first ever edit haha emo_neg,-2.260629979042504,-2
luck move sydney everyone decides nt want go emo_neg hahaha,-2.9331553821019,-2
nt get mb need cut perf nt cut programme emo_neg,-2.524183989836584,-2
like min ago bought dinner emo_neg,-2.2611434791669915,-2
ur actually watching smh bff yes hashtags bc u love jk omfg im hyper emo_neg,-3.579909233654022,-2
tired amp grumpy today hate missing exercise make feel much better go combat holiday emo_neg,-3.6891436890795295,-2
stomach hurt much want cry emo_neg,-2.2716868711061,-2
sudden emo_neg,-1.1215854085596515,-1
still dosent work emo_neg,-1.750871248358659,-1
sod law emo_neg think christmas sale,-2.2676761050010006,-2
delph emo_neg,-1.127665064183767,-1
trying call getting busy signal emo_neg want request yahoo yodel,-2.987333469471885,-2
literally pas lately emo_neg,-1.804455959896472,-1
going die sorry emo_neg,-1.7635558935592306,-1
jokingly said seriousness emo_neg,-1.7830653201495004,-1
regret getting starbucks emo_neg want sleep ca nt,-2.569328764063475,-2
think sick emo_neg,-1.5299544265786618,-1
snapchat lynettelowe snapchat kikhorny interracial bestoftheday naked goodmusic sexysasunday emo_neg,-2.836489545643453,-2
hope okay emo_neg,-1.525877223572207,-1
today weather sum feel going work emo_neg tgif,-2.6283176699478994,-2
oh gahd get well soon amber emo_neg,-2.4466663220129803,-2
rumor said zayns gon na back month rumor tho emo_neg,-2.5736611076716343,-2
bts week ago emo_neg,-1.7911148109479738,-1
time dragging today looked clock disappointed discover nt even yet emo_neg,-3.091896094719312,-2
obyun unnie emo_neg,-1.4939797476624552,-1
im literally cry right emo_neg,-2.067197355714657,-2
wayhh emo_neg,-1.1124152732025274,-1
ahh food poisoning prevalent emo_neg,-2.054521280035175,-2
controversy emo_neg,-1.1124152732025274,-1
sorry emo_neg,-1.1953888036761244,-1
name tho emo_neg miss,-1.7874937308378511,-1
poorly emo_neg bed netflix today,-2.0420921595228845,-2
feeling sir emo_pos,-1.714325111018359,-1
really want sushi emo_neg,-1.7596051414174374,-1
week emo_neg ca nt wait week,-1.8658446743710897,-1
want emo_neg,-1.2067072842175617,-1
anyone managed get ubericecream yet keep getting busy message think worse tube strike emo_neg,-3.5925634081132807,-2
feel like going throw emo_neg,-2.0126725334347784,-2
good inch got nw meck lol emo_neg,-2.44237378047094,-2
ca nt sleep emo_neg,-1.821830707910473,-1
one awake emo_neg,-1.492728765017349,-1
oh emo_neg miss emo_neg,-1.6452517996410605,-1
delph injured already emo_neg mcfc,-2.044066493962084,-2
fresh news still impossible play emo_neg,-2.2558716451978773,-2
oh emo_neg anything yo ucan,-2.032126646206112,-2
understand emo_neg sad amp depressing make extremely anxious poc,-2.806042936995989,-2
guess blocking number phone spam sm feature wont work using specific word since guy write sinhala english emo_neg,-4.1154340056736265,-2
billionaire world island maldives dheena fasgadah alvadhaau emo_neg,-2.6793601036736545,-2
burned pizza roll emo_neg,-1.79842537060246,-1
help emo_neg,-1.1621431235363473,-1
live countdown v app still confused function watch desktop emo_neg,-2.8221367904328414,-2
snapchat evelineconrade snapchat kikgirl like4like facetime kikmsn amazon selfshot emo_neg,-2.8344073065072566,-2
wanted panda like day emo_neg,-2.0004134299662133,-2
awful news mum us birthday cake every year none emo_neg disappointed,-3.189675931215924,-2
wan na go back go backk emo_neg,-2.193079465591868,-2
wake emo_neg,-1.1362291530473738,-1
think could last photo together hate transfer window emo_neg,-2.835114940115112,-2
look relaxing emo_neg,-1.4783169397377198,-1
oh im prepared get girlfriend emo_neg,-2.220250972283976,-2
hi dan bad dull overcast rain due later today emo_neg,-2.9908850222289143,-2
inactive emo_neg,-1.127665064183767,-1
ahh get well soon amber emo_neg,-2.2730259076676043,-2
amber emo_neg,-1.132353519642096,-1
hey yeah could nt see anything even checked spam folder emo_neg,-3.120196046186157,-2
hate late bc wo nt wake early end wasting day emo_neg,-3.1314249223525215,-2
emo_neg miss much,-1.5595764596264523,-1
cant wait truck fixed missin hangin wiff mah friend time emo_neg,-3.1408225101966303,-2
music team interactive dept emo_neg,-2.04785774463916,-2
waste cherry bakewell emo_neg,-1.7975485126325632,-1
collecting five teal card time getting prize make sad emo_neg sect tennunb,-3.2742939198422265,-2
rather stay sleep weekend go emo_neg,-2.2505700548466114,-2
love episode skip doomsday episode please emo_neg,-2.077283649023969,-2
feel emo_neg,-1.1863059857311131,-1
feeling little neglected visit postie today emo_neg,-2.4566670067792598,-2
wish got goodnight message emo_neg,-2.0166600628218343,-2
nt read donation emo_neg,-1.710608355614038,-1
wish money afford emo_neg,-1.802251256665761,-1
headache emo_neg,-1.127665064183767,-1
feel like weird person shipping bellamy amp raven everyone ship clarke heart want want emo_neg,-3.5608121286674845,-2
miss emo_neg busy week,-1.8049372759678688,-1
feel bad helmy emo_neg,-1.7608158171620267,-1
followed thanks please followed emo_neg,-1.6682248881133392,-1
want want emo_neg,-1.1126062300861532,-1
miss uh yr cnt wait c uh emo_posemo_pos,-2.199156713988169,-2
feel like winter emo_neg whereisthesun summerismissing,-2.2167378812699803,-2
gon na longg night emo_neg,-2.0152954450670197,-2
another ridiculous headache emo_neg,-1.7986850623536383,-1
sorry hear emo_neg hope ok nt stream lately got new job stocko back,-3.4066759412608234,-2
want chocolate lucozade emo_posemo_posemo_posemo_pos,-1.9460833647009024,-1
people ask nt leave house world scary fucked shooting explosion everywhere emo_neg,-3.291694197184488,-2
emo_neg,-1.0,-1
happened gyu emo_neg,-1.5001367602883229,-1
beh emo_neg,-1.117606391946805,-1
worst mental block halfremembered song melody head n ai nt leaving ca nt recall whole either emo_neg,-3.7282382660320175,-2
emo_neg sound like reached level,-2.013717054908762,-2
followed thanks please followed emo_neg,-1.6682248881133392,-1
wish emo_pos please get signed xx,-2.378456087021537,-2
actually say time mouth open emo_neg,-2.2735416583714176,-2
feeling let emo_neg thought favourite favourite,-1.8678584133763867,-1
emo_posemo_pos target ftw,-1.7218337710730331,-1
never enough sleep emo_neg,-1.8179093591179647,-1
walking alone difficult walked mile someone coming back alone difficult emo_pos h n u,-2.7546423687286428,-2
moving day emo_neg,-1.4857310883522583,-1
asked first emo_neg pfb,-1.7920925350459258,-1
even nate think emo_neg dropped place already,-2.465664276043172,-2
first time travelling expo amp worse part ive expo emo_neg,-2.592755695023829,-2
miss jisoo emo_neg,-1.4330331821791935,-1
went fuck ur chloe reply selfie got anon omg u hate chloe emo_neg,-2.918269397812585,-2
like mager wiemo_neg,-1.6663939368261524,-1
u knw wht big fan n went set bt nt get chance meet emo_neg,-3.2669892675545213,-2
laura dont meet next year im gon na sad emo_neg,-2.9928556725068054,-2
still mad knee emo_neg,-1.7707046885227713,-1
gutted never went distant world london well long emo_neg,-2.8505252054543178,-2
stop buffering emo_neg,-1.49052052980926,-1
going insane id wrong amp account wo nt go away open account emo_neg,-3.1440070515297505,-2
charli hot every time finland emo_neg,-2.2492225647597945,-2
eh guy ganas face ah emo_neg,-2.2678187065349857,-2
still studio sun coming last good morning arch camp emo_neg,-2.9828400869361293,-2
love know need emo_neg,-1.843616501227704,-1
name movie sound sad emo_neg,-2.0559517546256325,-2
followed thanks please followed emo_neg,-1.6682248881133392,-1
lyin emo_neg lmao,-1.4929596553470137,-1
jealous emo_neg,-1.132353519642096,-1
feel sick emo_neg,-1.5295780964844907,-1
miss hair colour emo_neg,-1.7695895923772569,-1
kian love kian love youu emo_neg ca nt get today omg,-2.4908680152264155,-2
supercars amp ice cream many gurgaon location emo_neg pls add location,-2.817014587616877,-2
hate emo_neg see,-1.5361999166296076,-1
bored emo_neg,-1.1410797833783606,-1
whyy le emo_neg,-1.5066704289057886,-1
followed thanks please followed emo_neg,-1.6682248881133392,-1
word satire general situation hurt much emo_neg,-2.453458182822453,-2
regretting peanut butter sandwich rn sore mouth making thing difficult emo_neg,-3.18079014785428,-2
garden update tree gone emo_neg,-2.052995881056862,-2
beer lovely emo_neg,-1.4955275580296117,-1
assignment failed emo_neg,-1.5028859079408114,-1
