text,score 
kik hearess677 kik kikhorny hornykik babe chat countrymusic txt_shot emo_neg,-2.812557550787706
everybody unfollowing stop emo_neg,-1.78543860391953
stream said standby even inatall zenmate emo_neg,-2.46436921001085
emo_neg careful namechecking brings like dog whistle without,-2.6403773826167725
junmyeon look ddy emo_neg look,-1.7753031845350677
sorry busy arini je tak busy emo_neg,-2.1895370606622744
another hour go emo_neg,-1.810601273118083
bright man emo_neg,-1.4942998746621736
would fair say privilege club joke nt matter ask nothing ever available emo_neg,-3.4309646591576435
wish could speak igbo emo_neg,-2.018261596674966
blamehoney leaving whhr emo_neg,-1.7932000342769738
replying juan emo_neg,-1.4939797476624552
cat love snuggle right face amp love never breathe emo_neg,-2.8148064815252285
emo_neg working late tonight well emo_neg x,-2.13610031740633
come emo_neg,-1.1706732869094683
trying stay watch game working emo_neg,-2.302717471168429
week left internship week left going back state emo_neg,-2.3646722498168
baby emo_neg,-1.1621431235363473
normally nt get data usage warning til end month got today tweeting emo_neg,-3.386096461563503
tried nt work emo_neg,-1.7673733912437046
dream went college failed animator emo_posemo_posemo_pos,-2.433000419610822
sure emo_neg might wait emo_neg want move asap,-2.507137160173858
wish could drive good stupid vertigo panic attack make dual carriageway driving impossible tho emo_neg,-3.703671999392534
miss much emo_neg aragalang08,-1.7231921421419047
movie different book still ikr tam bos pa lang ni theo ugh emo_neg miss,-3.5787772196179475
mobile nt working anymoree emo_neg,-1.968077805959374
oh emo_neg rubbish,-1.4634429045758677
still want cactus emo_neg,-1.7332216305081563
omg im soo sorry emo_neg,-2.0644201564127744
stomach part bowel removed nasty disease told tumour kidney emo_neg,-3.0300971525465843
waited nothing emo_neg,-1.4879798783746851
wifi fast af school even faster home emo_neg,-2.667604338350766
sad emo_neg,-1.1895144757645912
feeling well emo_neg,-1.5338136259012907
puffy eyelid emo_neg,-1.4939797476624552
ca nt wait lt emo_neg,-2.027386829809865
musicas emo_neg,-1.1124152732025274
baby look good black emo_neg,-2.0631387019300425
want get dota fuck emo_neg,-1.9939515744818632
right near campsite le great kid emo_neg total side,-2.8573119026082874
soo tired ca nt sleep emo_neg,-2.2576875778659753
wish could give really cant emo_neg,-2.305328672006117
sorry miah hahays emo_neg,-1.7505458756140326
want churro popcorn ice cream emo_neg hungry,-2.4514887649773307
nt bring key emo_neg,-1.7244295958574583
follow back thanks please emo_neg,-2.0909012091156196
suck emo_neg,-1.1498188997096426
ca nt sleep tonight emo_neg tomorrow going suck bright side day back montana,-3.395292827051798
emo_neg okay x,-1.1528849007032917
reign error example inflation rate sic emo_neg,-2.4952605272335036
ice cream vehicle busy emo_neg ubericecream,-2.2933652270901654
need reset phone emo_neg,-1.76777371808853
smh know emo_neg,-1.4805348310392765
add snapchat entlerbountly snapchat snapchat tinder dirtykik followback countrymusic sexcam emo_neg,-2.704392893217371
keeping bug spray industry business something bit foot swollen half way leg emo_neg,-3.4757450802403964
nt see today emo_neg fine distance make want,-2.5874468645822324
fair happened emo_neg,-1.5106542415312596
oh emo_neg sorry hear issue signal jojo pop full postcode happening,-3.145252544422903
someone please gift notanapology emo_neg,-2.012091008272107
hey hun unfortunately would really needed model cut emo_neg thanks much though lt xx,-3.5888060296556317
kafi din bad mene aj koi post share ki friend like amp rewert bunta warnaa emo_neg,-3.829856043858796
torture emo_neg,-1.1124152732025274
tried get field goat jumped wall drop low emo_neg,-2.828900619392235
iran irandeal emo_neg usiran nuclear deal mit expert size deal severely li uniteblue tcot,-3.395916829069299
ca nt get anywhere emo_neg,-1.959474055654488
sorry god emo_neg,-1.498071521071291
s2e12 probably saddest ive ever felt rumpy emo_neg,-2.676554835492569
daddy change channel emo_neg,-1.797394544752058
literally ate whole gallon ice cream idk proud nah emo_neg ryan,-3.181022456866854
ah guy know thing weather set sleep responsibility emo_neg,-2.8323141032152717
secret emo_neg,-1.1124152732025274
coming dallas dandia right emo_neg,-2.037924054659316
rbi making caged parrot election commission cag r left power striped gujarat model complete sad emo_neg,-3.734405540620728
looking forward mine go next year emo_neg,-2.4862591574812343
kind eye tear tear hard care emo_neg ily.melanie,-2.492709549655901
aww emo_neg,-1.1635886100510056
lol really unlike emo_neg,-1.775802445834314
pure talent emo_neg always fan deepxcape brother talented,-2.664261688705866
doin ok emo_neg,-1.4933492290834294
want go emo_neg,-1.556538465574424
cant go sleep emo_neg,-1.8301885148655663
emo_neg,-1.0
thesis emo_neg,-1.1124152732025274
miss u emo_neg,-1.214767210592236
sadly must emo_neg,-1.5128305207910566
agreed emo_neg,-1.1124152732025274
like boy like laughed hugged said bye emo_neg love,-2.648570953672654
please beliebers stop voting twitter nt count emo_neg u vote n refresh,-2.9310131172461524
come ubericecream car emo_neg london summer,-2.291091655985874
snapchat tammirossm snapchat kikgirl kikchat wet wife indiemusic sexy emo_neg,-2.816758004265688
never young young emo_neg,-1.3371891557748579
wish london emo_neg gon na stay airport bit go city,-3.008739959719298
gtg emo_neg,-1.1124152732025274
hahaha apink song wont win la think emo_neg unless promote longer compete w vv good ppl one,-3.850062311549203
disgusting nt emo_neg wish people respect,-2.1935244815843697
p ny optouted due cc vam unfair testing speced ell article completely miss emo_neg,-3.454619973175182
gutted one people wo nt able finally meet emo_neg,-2.8284388178291167
add snapchat sexyamelie20 snapchat kikhorny likeforfollow kikmeboys likeforfollow newmusic hornykik emo_neg,-2.707181756226192
sound cool bet nt float though emo_neg,-2.4216546384173006
gross emo_neg,-1.1215854085596515
turtle net emo_neg,-1.4976921689889204
fineandyu take gd pic like trying hurt emo_neg,-2.6384359686616152
face enough could nt face flesh know daft could nt cope emo_neg,-2.751836112655388
cute emo_neg,-1.1582475500071892
want one bit noone know twitter emo_neg,-2.4450136684770585
three dream last night one nt want remember two want remember nt emo_neg,-2.875282667978752
wednesday need hurry emo_neg,-1.7730136067494542
snapchat tammirossm snapchat kikgirl kikchat wet wife indiemusic sexy emo_neg,-2.816758004265688
last though emo_neg,-1.534317641067827
thats omg imsorry emo_neg,-1.781221235438459
aku chelsea koe emyu see miss emo_neg,-2.4192091829751154
popped confetti though emo_neg,-1.7778444793294768
sam sister bf emo_neg,-1.7992554236942486
please release new album emo_neg,-2.014199924658379
good dong emo_neg sini,-1.767585388605894
came time hop emo_neg bestweekend,-2.0122616846750376
certain unfortunately emo_neg okayish html quite like better language work course,-3.145050818761251
taken emo_neg,-1.132353519642096
nt made emo_neg,-1.4733419721085386
miss geneva much england aint got half sun emo_neg,-2.7925796611340785
emo_neg,-1.0
barely use twitter emo_neg,-1.8059808166694578
miss u emo_neg,-1.214767210592236
kik guy patml482 kik kikmenow kikmeboys likeforlike orgasm nakamaforever sexygirlbypreciouslemmy emo_neg,-2.979369945925406
emo_neg went bed way late,-2.0682126815808637
guy add kik abouty797 kik kiksex interracial tagsforlikes kikme travel kikmenow emo_neg,-3.13067949073028
wish emo_neg,-1.1771978070126878
money money emo_neg,-1.0749186788237086
deal man airport laughed asked age asked reaally emo_neg,-2.591395764966549
tired emo_neg,-1.1621431235363473
unlike emo_neg,-1.117606391946805
spent whole day watching video aldub ang cute nila emo_neg ship,-3.160595563434944
point smart meter display wrong information latest email sent july gone unanswered emo_neg,-3.4795785086612883
really ca nt fall back asleep emo_neg,-2.441474470346094
emo_neg sad,-1.1895144757645912
bri falling asleep emo_neg,-1.795523919311933
raining cold emo_neg,-1.5122857202810045
tryna save money magcon merch keep making new shit emo_neg,-3.010716000954492
right sinuend kak working emo_neg,-2.030186612975279
laper emo_neg,-1.1124152732025274
rage quit emo_neg,-1.4953476863508202
yeah emo_neg,-1.159858581235041
emo_neg sad u loser,-1.4567498483853711
mom u hospital okay emo_neg,-1.8015348705684837
raining morning emo_neg,-1.5148869432580816
weird guess idk emo_neg,-1.8109689558398978
lmfao dont know emo_neg,-1.7713261077161762
brendon urie suit game emo_neg,-2.045863434193844
waiting sumer repackage money buy emo_neg,-2.2782017850137164
sorry matthew emo_neg lt,-1.7609628412148075
want yongbe green suede supreme hat emo_neg,-2.4511536240426377
used skinny emo_neg,-1.502445478304296
hey maybe get picture warmup gone signing session arrived emo_neg,-2.9945723454922932
hay baby im miss baby emo_neg,-1.9096376410466596
emo_neg maybe ill surprise brill,-2.051677349573129
probably right emo_neg,-1.499000713962485
thats wing emo_neg,-1.4995518997750237
broke bomb weave want emo_neg,-2.0118194487427377
spending friday night without emo_neg,-2.0466545385037445
wsalelove depressing would emo_neg,-1.7903170726121405
wish alex could rub belly till fell asleep emo_neg,-2.8320666755871473
emo_neg sorry loss may allah give jannatul ferdous,-2.645878382831806
head killing today emo_neg,-1.8014753650293198
emo_neg ami ekta kharap manush emo_neg thinking old memory crazy mart,-3.0629493167305686
gua dong emo_neg,-1.495780867584357
phone broke im missing khloe kylie snapchat making sad emo_neg,-2.9923310960649157
nhe yar emo_neg,-1.4939797476624552
wo nt let happen real life emo_neg,-2.4616594521209696
woke missed everything emo_neg,-1.8146871621062977
sorry minkyuk slow af emo_neg,-2.0257665029256726
omg mean fine emo_neg,-1.8041130992574639
forget every year summer hols hard spend day amp day never really conversation grown ups emo_neg isolated,-3.8374033428802043
nt like emo_neg,-1.563466251961129
happen hk weather sensor broker week emo_neg,-2.4673933342778374
rain need go away emo_neg,-2.067412150203286
emo_neg wna go church,-1.7558646830169644
wan na see face miss much emo_neg year hopefully,-2.8438863088137922
hello name flaviana emo_neg,-1.7969280184268022
chickmt123 letsfootball atk greymind43 breaking news chris gayle say cricket month due back surgery,-3.6912474414144167
sudden mooddump emo_neg,-1.495780867584357
wanted watch livestream ipod would nt load computer emo_neg,-2.7914944819824994
come emo_neg,-1.1706732869094683
soo gotten phone taken away currently sneaking mum phone gon na inactive week emo_neg,-3.3815735365469375
miss tom felton emo_neg,-1.7390790589074574
emo_neg unfortunately due illness verity standen performance cancelled touch booked shortly,-3.188768108898248
new favorite editing app jk someone pls translate emo_neg,-2.845987391042524
ca nt see difference black red ink emo_neg,-2.58589985687876
see ur bio u nt break heart actually emo_neg,-2.6237482535231154
want takoyaki emo_neg teenchoice choiceinternationalartist superjunior,-2.2497721246711135
pity aisyah much emo_neg,-1.7488392677777038
wait fuck ffvi gt emo_neg ugh,-2.270780983874794
updated latest episode youtube due song choice emo_neg problem viewing ur phone,-3.3361069662856915
also want emo_neg craving fr donut,-2.2437422064809995
one little cheese pizza grated cheese top well one looking little sparse emo_neg,-2.868724615864391
ca nt listen new album youtube blocked country emo_neg,-2.7854978258747236
coughing emo_neg,-1.1124152732025274
dd leave lagi emo_neg,-1.7885509741830201
yes cant see rider.emo_neg,-2.025817428812019
always miss something wifi emo_neg,-2.0363914788516557
rain emo_neg,-1.1508755459724427
working next saturday im well gutted wanted go pride emo_pos,-3.1115472688676595
nope emo_neg huee,-1.4955275580296117
wrong thingy working prob emo_neg,-2.0342691483121125
hi george ca nt see sell afraid emo_neg sorry thanks beth,-3.0682653260461343
chewing toy stella came went lot noise teeth mum yelled threw room emo_neg,-3.474882012934981
woke bad dream grabe emo_neg,-2.058011151693811
rejected emo_neg theaccidentalcouple ep,-1.7992554236942486
